id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52191127,BAKIRKÖY DENİZ MANZARALI LÜKS DAİRE,422485127,Azad Talha,,Bakirkoy,40.97944,28.88306,Shared room,520,1,1,2021-10-24,0.19,1,364,1,
52194765,Your House in Balat 113,33669241,Enes,,Fatih,41.03091,28.94771,Entire home/apt,1007,1,1,2021-11-13,0.22,15,170,1,
52248467,Kadıköy merkezde Eşyalı kiralık oda (sadece kadın),391230429,Hande,,Kadikoy,40.99088,29.02609,Private room,1366,30,0,,,2,365,0,
52146565,Double Room in Kadikoy Center - Room 305,35882848,Günay,,Kadikoy,40.99131,29.027126,Private room,265,2,0,,,19,299,0,
52195455,!!Females only!! One private room in apartment,403083538,Juman,,Bagcilar,41.06356,28.8434,Private room,414,3,1,2021-12-05,0.26,1,89,1,
52195582,Loft Studio -  Near Taksim square,377932118,Element,,Beyoglu,41.03292,28.98609,Entire home/apt,473,1,3,2022-02-06,0.54,15,59,3,
52249661,ULTRA LUX RESİDENCE *İN MASLAK 1453 STUDYO ROOM*,414464064,Metehan,,Sisli,41.11815,29.00833,Private room,1500,1,0,,,23,365,0,
52249745,Modern and Fully Equipped Apartment near Public Transportation in Kagithane,397256370,Ugur,,Kagithane,41.08218,28.99591,Entire home/apt,548,3,7,2022-03-13,1.68,46,360,7,
52196380,Loft Studio -  Near Taksim square,377932118,Element,,Beyoglu,41.033325,28.985073,Entire home/apt,473,1,1,2021-09-13,0.15,15,65,1,
52196505,Kartal Soğanlık’da ulaşımı kolay daire,422529085,Şilan,,Kartal,40.91739,29.19929,Private room,150,2,4,2022-02-27,0.64,1,0,4,
52250920,DOUBLE ROOM WITH BREAKFAST,365725513,Lapis Inn Hotel,,Fatih,41.00956,28.97704,Private room,1094,1,0,,,6,272,0,
52147728,havuz olanağı sonuna rahat bir villa,422173322,Ahmet,,Sariyer,41.21305,29.03577,Entire home/apt,2943,1,1,2021-10-26,0.19,1,89,1,
52148001,Yerimiz tarihi yarımadanın tarihin Tam içindedir,421137861,Hamdullah,,Fatih,41.01473,28.97926,Private room,700,1,0,,,3,363,0,
52196779,Special ROOM which is more comfortable.,29036546,Frk,,Kadikoy,40.96225,29.09999,Private room,280,2,4,2022-03-15,0.67,1,344,4,
52197026,Stylish apartment located in a historic building,422459931,Melike,,Beyoglu,41.03159,28.98359,Entire home/apt,1079,2,2,2021-10-31,0.33,8,120,2,
52251197,PRİVATE ROOM WİTH GREAT LOCATİON İN ŞİŞLİ,420775988,Osman,,Sisli,41.06699,28.99328,Entire home/apt,672,1,2,2022-03-15,0.44,17,360,2,
52199157,Bright apartment located in a historic building,422459931,Melike,,Beyoglu,41.03139,28.98142,Entire home/apt,1044,3,7,2022-03-27,1.27,8,111,7,
52251777,Flat in Istiklal street Modern Fully Furnished,348824414,O'Pera,,Beyoglu,41.03052,28.97237,Entire home/apt,1200,1,7,2022-03-18,1.22,7,364,7,
52148608,Single Room in Kadikoy Center for Females-Room 404,35882848,Günay,,Kadikoy,40.992702,29.027664,Private room,250,2,3,2021-12-25,0.73,19,272,3,
52199326,Tiny Duplex uniquely designed at center of Beyoglu,422459931,Melike,,Beyoglu,41.03319,28.98155,Entire home/apt,995,2,5,2022-03-23,1.72,8,83,5,
52149406,Single Room in Kadikoy Center for Females-Room 405,35882848,Günay,,Kadikoy,40.992702,29.027664,Private room,250,2,0,,,19,345,0,
52252201,somineli doğayla iç içe müstakil mangal keyfi,416803753,Tunc Erhan,,Catalca,41.24961,28.49001,Entire home/apt,1100,1,0,,,1,365,0,
52252250,Cozy Stylish Apartment in Bomonti w/ city view,282057759,Emirhan,,Sisli,41.055199,28.983555,Entire home/apt,800,2,1,2021-09-26,0.16,1,339,1,
52252622,Taksim Angel Suite Entire Apartment,18936021,Ergül,,Beyoglu,41.03898,28.98232,Entire home/apt,663,27,2,2022-03-28,0.50,15,329,2,
52199532,1+1 Suite Çift Banyolu Kadıköy Merkezde,357573920,Ilknur,,Kadikoy,40.991707,29.041843,Private room,977,90,0,,,4,363,0,
52199914,Cozy and Modern Room with Private Bathroom in Moda,422553236,Tümer Orhun,,Kadikoy,40.985699,29.033003,Private room,406,2,7,2022-03-15,1.09,1,76,7,
52255209,"Best Location in Town: 2 Bedroom, Heart of Taksim!",935127,Sami,,Beyoglu,41.03302,28.98365,Entire home/apt,979,5,0,,,1,303,0,
52151560,Safe and relax home.near the airport.,233799999,Yusuf,,Arnavutkoy,41.22907,28.68852,Entire home/apt,645,1,1,2021-09-20,0.16,6,365,1,
52200692,Beyoğlu lokasyonunda eşsiz boğaz manzaralı şık ev,303691093,Elif,,Beyoglu,41.0365,28.99366,Entire home/apt,1499,3,11,2022-03-11,2.24,1,361,11,
52156882,3+1NEW Kadıköy Istanbul entire flat apartment rent,418946309,Hajer,,Kadikoy,40.99221,29.02794,Entire home/apt,1259,1,18,2022-03-12,2.71,1,244,18,
52200942,"Temiz ve düzenli bir ev , havuzlu bir site .",39539284,Emrah,,Umraniye,41.00496,29.12791,Private room,160,1,0,,,1,347,0,
52255818,A cosy bedroom in Osmanbey near Metro,22465645,Aydin,,Sisli,41.0501,28.98723,Private room,177,2,4,2022-03-02,0.73,5,88,4,
52256509,Wonderful Bosphorus view in retro house on seaside,10328550,Mert,,Beyoglu,41.02847,28.98498,Entire home/apt,4980,1,1,2021-11-22,0.23,2,365,1,
52202716,message me first ask a question,422582380,İnstag= Fiselister,,Zeytinburnu,41.0082,28.91543,Entire home/apt,400,1,2,2022-01-19,0.45,1,323,2,
52259034,Luxury full furnished Apartment Loft Istanbul,398343644,Walid,,Beylikduzu,40.99856,28.62152,Entire home/apt,1126,7,0,,,1,365,0,
52263327,Full Furnished Retro Flat 40 mt. to Galata Tower,423035567,Emre,,Beyoglu,41.026512,28.973385,Entire home/apt,1978,2,5,2022-03-28,3.26,3,79,5,
52158541,Eco-Cozy Home  in Cihangir near by Taksim,94723474,Emre,,Beyoglu,41.03157,28.98831,Entire home/apt,1000,1,2,2021-09-19,0.30,1,365,2,
